PROVNUM	NETWORK	FACNAME	PHYADDR1	PHYADDR2	PHYCITY	PHYSTATE	PHYZIP	PHONENUM	SHIFT	CHAINYN	CHAINNAM	OWNTYPE	CERTDATE	TOTSTAS	HD	PD	HOMEHD	PURR_F	URRG65_F	URRG65_C	URRG65_U	URRG65_S	HGBRD_F	HGBL10_F	HGBL10_C	HGBG12_F	HGBG12_C	HGBL10_U	HGBL10_S	HGBG12_U	HGBG12_S	PTSURV_F	PTSURV_C	PTSURVU1	PTSURVU2	PTSURVU3	PTSURVS1	PTSURVS2	PTSURVS3	CNTYNAME	DATE_CLAIMS	HDKTVPM_F	HDKTV12_C	HDKTVPM12_F	HDKTVPM12_S	HDKTVPM12_U	PDKTVPM_F	PDKTV17_C	PDKTVPM17_F	PDKTVPM17_S	PDKTVPM17_U	PHDKTVPM_F	PHDKTV12_C	PHDKTVPM12_F	PHDKTVPM12_S	PHDKTVPM12_U	VAHDPM_F	VAVF_C	VAVF_F	VAVF_S	VAVF_U	VCG90_C	VCG90_F	VCG90_S	VCG90_U	DATE_SMR	DYZ_F	SMRZ_F	CHIMZ_F	CLOMZ_F	DATE_SHR	HDY_F	PTHOSP_C	SHRTY4_F	CHICHTAY4_F	CLOCHTAY4_F	PTHOSP_F	PTHOSPS1	PTHOSPS2	PTHOSPS3	PTHOSPU1	PTHOSPU2	PTHOSPU3	DATE_CW	HYPERCALPM_F	HYPERCAL_F	HYPERCAL_S	HYPERCAL_U	SERUMPHOSPM_F	SERUMPHOS1_F	SERUMPHOS2_F	SERUMPHOS3_F	SERUMPHOS4_F	SERUMPHOS5_F	SERUMPHOS1_S	SERUMPHOS2_S	SERUMPHOS3_S	SERUMPHOS4_S	SERUMPHOS5_S	SERUMPHOS1_U	SERUMPHOS2_U	SERUMPHOS3_U	SERUMPHOS4_U	SERUMPHOS5_U	HYPERCAL_C	SERUMPHOS_C	RDSMZ_F	RDSHY4_F	VAHDPAT_F	DFCHTAY4_F	PHDKTVPATS_F	PDPATS_F	HDKTVPATS_F	HYPERCALPATS_F	SERUMPHOSPATS_F	DFCMORTTEXT	DFCHOSPTEXT
502524	16	PNRS SALMON CREEK	9105 HIGHWAY 99  STE 102		VANCOUVER	WA	98665	3605761350	Y	Y	RENAL CARE GROUP INC.	1	23NOV1998	16	Y	N	N	56	100	001	98	99	54	0	001	0	001	8	6	1	1	3	001	440	4397	550	9	57	2	CLARK	01Jul2011-30Jun2012	693	001	89	87	89	0	201		82	78	0	254		92	79	743	001	65	67	58	001	13	9	13	01Jan2008-31Dec2011		1.29000000	1.60000000	1.03000000	01Jan2011-31Dec2011		001	1.14000000	1.81000000	0.73000000		1	68	0	44	5139	250																								512	109	90	2	0	0	86			Worse than Expected	As Expected
502525	16	OLYMPIC VIEW DIALYSIS CENTER	"125 16TH AVE E, CSB-5"		SEATTLE	WA	98112	2063238900	Y	Y	DAVITA	1	16FEB1999	25	Y	Y	Y	23	100	001	98	99	31	26	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	KING	01Jul2011-30Jun2012	307	001	72	87	89	90	001	89	82	78	0	254		92	79	326	001	83	67	58	001	1	9	13	01Jan2008-31Dec2011		0.95000000	1.26000000	0.69000000	01Jan2011-31Dec2011		001	1.04000000	1.95000000	0.57000000		1	68	0	44	5139	250																								411	63	89	2	0	12	87			As Expected	As Expected
502526	16	KENT COMMUNITY DIALYSIS CENTER	21501 84TH AVE S		KENT	WA	98032	2538728877	Y	Y	DAVITA	1	11FEB2000	12	Y	Y	N	50	100	001	98	99	47	4	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	KING	01Jul2011-30Jun2012	574	001	82	87	89	29	199		82	78	0	254		92	79	605	001	75	67	58	001	5	9	13	01Jan2008-31Dec2011		0.92000000	1.23000000	0.68000000	01Jan2011-31Dec2011		001	0.81000000	1.51000000	0.45000000		1	68	0	44	5139	250																								390	73	107	2	0	5	103			As Expected	As Expected
502527	16	FMC SPOKANE KIDNEY CENTER	610 S SHERMAN AVE SUITE 101		SPOKANE	WA	99202	5094731010	Y	Y	RENAL CARE GROUP INC.	1	01DEC2000	24	Y	Y	Y	67	100	001	98	99	94	3	001	2	001	8	6	1	1	2	001	440	4397	550	9	57	2	SPOKANE	01Jul2011-30Jun2012	767	001	73	87	89	291	001	77	82	78	0	201		92	79	922	001	70	67	58	001	6	9	13	01Jan2008-31Dec2011		0.99000000	1.21000000	0.80000000	01Jan2011-31Dec2011		001	0.87000000	1.48000000	0.53000000		1	68	0	44	5139	250																								709	148	152	2	0	34	132			As Expected	As Expected
502528	16	FMC NORTHPOINTE DIALYSIS UNIT	9651 N NEVADA ST		SPOKANE	WA	99218	5094688606	Y	Y	RENAL CARE GROUP INC.	1	01DEC2000	24	Y	N	N	68	99	001	98	99	61	3	001	2	001	8	6	1	1	2	001	440	4397	550	9	57	2	SPOKANE	01Jul2011-30Jun2012	741	001	87	87	89	0	201		82	78	0	254		92	79	804	001	64	67	58	001	8	9	13	01Jan2008-31Dec2011		0.84000000	1.06000000	0.66000000	01Jan2011-31Dec2011		001	0.81000000	1.37000000	0.50000000		1	68	0	44	5139	250																								493	91	100	2	0	0	94			As Expected	As Expected
502529	16	FMC MOSES LAKE DIALYSIS UNIT	1545 S PILGRIM ST		MOSES LAKE	WA	98837	5097659123	Y	Y	RENAL CARE GROUP INC.	1	01DEC2000	20	Y	N	N	62	97	001	98	99	61	2	001	2	001	8	6	1	1	2	001	440	4397	550	9	57	2	GRANT	01Jul2011-30Jun2012	749	001	69	87	89	0	201		82	78	0	254		92	79	802	001	60	67	58	001	6	9	13	01Jan2008-31Dec2011		1.02000000	1.31000000	0.77000000	01Jan2011-31Dec2011		001	0.56000000	1.13000000	0.29000000		1	68	0	44	5139	250																								398	83	100	2	0	0	93			As Expected	As Expected
502530	16	FMC LACEY	719 SLEATER-KINNEY RD SE STE 152		OLYMPIA	WA	98503	3604593537	Y	Y	RENAL CARE GROUP INC.	1	31DEC2000	25	Y	Y	N	93	98	001	98	99	114	8	001	2	001	8	6	1	1	2	001	440	4397	550	9	57	2	THURSTON	01Jul2011-30Jun2012	1033	001	74	87	89	293	001	75	82	78	0	254		92	79	1122	001	80	67	58	001	4	9	13	01Jan2008-31Dec2011		0.98000000	1.16000000	0.82000000	01Jan2011-31Dec2011		001	1.04000000	1.59000000	0.70000000		1	68	0	44	5139	250																								922	186	153	2	0	43	147			As Expected	As Expected
502531	16	FMC ABERDEEN	2012 INDUSTRIAL PKWY		ABERDEEN	WA	98520	3605336800	N	Y	RENAL CARE GROUP INC.	1	31DEC2000	16	Y	N	N	57	100	001	98	99	50	4	001	2	001	8	6	1	1	2	001	440	4397	550	9	57	2	GRAYS HARBOR	01Jul2011-30Jun2012	636	001	90	87	89	0	201		82	78	0	254		92	79	669	001	90	67	58	001	4	9	13	01Jan2008-31Dec2011		0.97000000	1.27000000	0.73000000	01Jan2011-31Dec2011		001	1.00000000	1.68000000	0.61000000		1	68	0	44	5139	250																								326	79	81	2	0	0	77			As Expected	As Expected
502532	16	OLYMPIC PENINSULA KC - SOUTH KITSAP	"450 S KITSAP BLVD BLDG 1, SUITE 178"		PORT ORCHARD	WA	98366	3608957795	Y	Y	OLYMPIC PENINSULA KIDNEY CENTERS	2	13APR2001	11	Y	N	N	37	97	001	98	99	36	3	001	8	001	8	6	1	1	2	001	440	4397	550	9	57	2	KITSAP	01Jul2011-30Jun2012	408	001	95	87	89	0	201		82	78	0	254		92	79	442	001	61	67	58	001	18	9	13	01Jan2008-31Dec2011		0.83000000	1.14000000	0.59000000	01Jan2011-31Dec2011		001	0.91000000	1.64000000	0.52000000		1	68	0	44	5139	250																								251	53	48	2	0	0	47			As Expected	As Expected
502533	16	FMC OMAK DIALYSIS CENTER	800 JASMINE ST. SUITE 1		OMAK	WA	98841	5098268680	N	Y	RENAL CARE GROUP INC.	1	27FEB2001	15	Y	Y	Y	27	100	001	98	99	28	0	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	OKANOGAN	01Jul2011-30Jun2012	310	001	78	87	89	0	201		82	78	0	254		92	79	333	001	50	67	58	001	5	9	13	01Jan2008-31Dec2011		1.00000000	1.50000000	0.64000000	01Jan2011-31Dec2011		001	0.51000000	1.24000000	0.22000000		1	68	0	44	5139	250																								168	35	43	2	0	0	37			As Expected	As Expected
502534	16	PUYALLUP COMMUNITY DIALYSIS CENTER	716 SOUTH HILL PARK DRIVE	SUITE C	PUYALLUP	WA	98373	2538452127	Y	Y	DAVITA	1	21SEP2001	16	Y	Y	N	75	97	001	98	99	83	6	001	0	001	8	6	1	1	3	001	440	4397	550	9	57	2	PIERCE	01Jul2011-30Jun2012	797	001	82	87	89	78	001	88	82	78	0	254		92	79	838	001	79	67	58	001	7	9	13	01Jan2008-31Dec2011		1.29000000	1.56000000	1.05000000	01Jan2011-31Dec2011		001	1.24000000	1.99000000	0.80000000		1	68	0	44	5139	250																								579	124	117	2	0	11	110			Worse than Expected	As Expected
502535	16	FMC VALLEY DIALYSIS UNIT	1017 NORTH PINES RD		SPOKANE	WA	99206	5098911107	Y	Y	RENAL CARE GROUP INC.	1	01SEP2001	20	Y	N	N	56	100	001	98	99	51	6	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	SPOKANE	01Jul2011-30Jun2012	642	001	85	87	89	0	201		82	78	0	254		92	79	698	001	61	67	58	001	9	9	13	01Jan2008-31Dec2011		1.04000000	1.33000000	0.80000000	01Jan2011-31Dec2011		001	0.74000000	1.33000000	0.43000000		1	68	0	44	5139	250																								356	78	95	2	0	0	89			As Expected	As Expected
502536	16	NKC LAKE CITY KIDNEY CENTER	14524 BOTHELL WAY NE		LAKE FOREST PARK	WA	98155	2063650775	Y	Y	NORTHWEST KIDNEY CENTERS	2	25JAN2002	13	Y	Y	N	58	100	001	98	99	50	2	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	KING	01Jul2011-30Jun2012	637	001	89	87	89	1	199		82	78	0	254		92	79	720	001	68	67	58	001	2	9	13	01Jan2008-31Dec2011		0.96000000	1.24000000	0.73000000	01Jan2011-31Dec2011		001	0.75000000	1.39000000	0.42000000		1	68	0	44	5139	250																								342	70	119	2	0	1	111			As Expected	As Expected
502537	16	DSI SPOKANE RENAL CENTER	12610 E MIRABEAU PKWY SUITE 100		SPOKANE	WA	99216	5092289933	Y	Y	NATIONAL RENAL INSTITUTES (NRI)	1	26APR2002	10	Y	N	N	44	100	001	98	99	38	0	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	SPOKANE	01Jul2011-30Jun2012	502	001	80	87	89	0	201		82	78	0	254		92	79	525	001	50	67	58	001	24	9	13	01Jan2008-31Dec2011		1.02000000	1.37000000	0.74000000	01Jan2011-31Dec2011		001	1.15000000	1.89000000	0.71000000		1	68	0	44	5139	250																								291	65	67	2	0	0	63			As Expected	As Expected
502538	16	DSI NORTH SPOKANE RENAL CENTER	7407 N DIVISION SUITE F		SPOKANE	WA	99208	5094654779	Y	Y	NATIONAL RENAL INSTITUTES	1	12APR2002	12	Y	Y	Y	51	98	001	98	99	56	5	001	4	001	8	6	1	1	2	001	440	4397	550	9	57	2	SPOKANE	01Jul2011-30Jun2012	578	001	88	87	89	78	001	69	82	78	0	254		92	79	663	001	54	67	58	001	21	9	13	01Jan2008-31Dec2011		1.13000000	1.42000000	0.89000000	01Jan2011-31Dec2011		001	0.84000000	1.45000000	0.50000000		1	68	0	44	5139	250																								424	93	78	2	0	13	70			As Expected	As Expected
502539	16	FMC CHEHALIS	505 SE ADAMS AVE		CHEHALIS	WA	98532	3607405600	N	Y	RENAL CARE GROUP INC.	1	01AUG2002	12	Y	N	N	40	98	001	98	99	41	5	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	LEWIS	01Jul2011-30Jun2012	445	001	88	87	89	0	201		82	78	2	199		92	79	499	001	81	67	58	001	6	9	13	01Jan2008-31Dec2011		1.15000000	1.54000000	0.84000000	01Jan2011-31Dec2011		001	0.83000000	1.57000000	0.45000000		1	68	0	44	5139	250																								232	52	68	2	1	0	58			As Expected	As Expected
502540	16	NKC SNOQUALMIE RIDGE KIDNEY CENTER	35131 SE DOUGLAS ST SUITE 113		SNOQUALMIE	WA	98065	4253967090	Y	Y	NORTHWEST KIDNEY CENTERS	2	13JAN2003	9	Y	N	N	20	95	001	98	99	18	17	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	KING	01Jul2011-30Jun2012	186	001	85	87	89	0	201		82	78	0	254		92	79	220	001	62	67	58	001	5	9	13	01Jan2008-31Dec2011		1.38000000	2.01000000	0.91000000	01Jan2011-31Dec2011		001	1.53000000	2.87000000	0.84000000		1	68	0	44	5139	250																								124	31	42	2	0	0	37			As Expected	As Expected
502541	16	YAKIMA DIALYSIS CENTER	1221 N 16TH AVE		YAKIMA	WA	98902	5094578333	Y	Y	DAVITA	1	01DEC2002	21	Y	Y	Y	70	97	001	98	99	70	4	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	YAKIMA	01Jul2011-30Jun2012	781	001	84	87	89	0	201		82	78	0	254		92	79	888	001	70	67	58	001	8	9	13	01Jan2008-31Dec2011		1.03000000	1.30000000	0.81000000	01Jan2011-31Dec2011		001	0.83000000	1.55000000	0.47000000		1	68	0	44	5139	250																								509	96	130	2	0	0	112			As Expected	As Expected
502542	16	BELLEVUE DIALYSIS CENTER	3535 FACTORIA BLVD SE  #150		BELLEVUE	WA	98006	4256416514	Y	Y	DAVITA	1	15MAR2004	10	Y	Y	N	21	100	001	98	99	22	0	001	0	001	8	6	1	1	1	001	440	4397	550	9	57	2	KING	01Jul2011-30Jun2012	278	001	76	87	89	22	199		82	78	0	254		92	79	287	001	65	67	58	001	3	9	13	01Jan2008-31Dec2011		0.64000000	0.98000000	0.39000000	01Jan2011-31Dec2011		001	0.60000000	1.45000000	0.25000000		1	68	0	44	5139	250																								200	41	60	2	0	5	59			Better than Expected	As Expected
502543	16	UNION GAP DIALYSIS CENTER	1236 AHTANUM RIDGE BUSINESS PARK		UNION GAP	WA	98903	5094696292	Y	Y	DAVITA	1	08JUN2004	8	Y	Y	Y	40	98	001	98	99	66	5	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	YAKIMA	01Jul2011-30Jun2012	435	001	91	87	89	288	001	96	82	78	0	254		92	79	451	001	75	67	58	001	5	9	13	01Jan2008-31Dec2011		0.91000000	1.21000000	0.66000000	01Jan2011-31Dec2011		001	1.02000000	1.69000000	0.64000000		1	68	0	44	5139	250																								352	78	58	2	0	32	59			As Expected	As Expected
502544	16	WESTWOOD DIALYSIS CENTER	2615 SW TRENTON ST		SEATTLE	WA	98126	2069386738	Y	Y	DAVITA	1	25OCT2004	7	Y	Y	Y	27	100	001	98	99	23	0	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	KING	01Jul2011-30Jun2012	300	001	86	87	89	0	201		82	78	0	254		92	79	297	001	55	67	58	001	8	9	13	01Jan2008-31Dec2011		0.89000000	1.30000000	0.58000000	01Jan2011-31Dec2011		001	0.86000000	1.71000000	0.44000000		1	68	0	44	5139	250																								216	36	47	2	0	0	45			As Expected	As Expected
502545	16	PUGET SOUND KIDNEY CENTER WHIDBEY ISLAND	430 SE MIDWAY BLVD		OAK HARBOR	WA	98277	3606796706	Y	Y	PUGET SOUND KIDNEY CENTERS	2	01FEB2005	9	Y	Y	Y	25	100	001	98	99	25	4	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	ISLAND	01Jul2011-30Jun2012	278	001	83	87	89	0	201		82	78	0	254		92	79	300	001	60	67	58	001	17	9	13	01Jan2008-31Dec2011		0.95000000	1.37000000	0.63000000	01Jan2011-31Dec2011		001	0.72000000	1.54000000	0.35000000		1	68	0	44	5139	250																								174	34	39	2	0	0	38			As Expected	As Expected
502546	16	PUGET SOUND KIDNEY CENTER SMOKEY POINT	18828 SMOKEY POINT BLVD		ARLINGTON	WA	98223	3604545280	Y	Y	PUGET SOUND KIDNEY CENTERS	2	15MAR2005	28	Y	Y	Y	87	99	001	98	99	95	8	001	0	001	8	6	1	1	1	001	440	4397	550	9	57	2	SNOHOMISH	01Jul2011-30Jun2012	955	001	85	87	89	93	001	70	82	78	0	254		92	79	1160	001	74	67	58	001	15	9	13	01Jan2008-31Dec2011		0.78000000	0.96000000	0.63000000	01Jan2011-31Dec2011		001	0.82000000	1.39000000	0.50000000		1	68	0	44	5139	250																								633	139	167	2	0	19	146			Better than Expected	As Expected
502547	16	DSI DOWNTOWN SPOKANE RENAL CENTER	601 WEST 5TH STREET STE 101		SPOKANE	WA	99204	5093630070	N	Y	NATIONAL RENAL INSTITUTES (NRI)	1	09AUG2005	12	Y	N	N	34	100	001	98	99	37	3	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	SPOKANE	01Jul2011-30Jun2012	418	001	92	87	89	0	201		82	78	0	254		92	79	468	001	51	67	58	001	22	9	13	01Jan2008-31Dec2011		1.18000000	1.59000000	0.86000000	01Jan2011-31Dec2011		001	0.89000000	1.61000000	0.49000000		1	68	0	44	5139	250																								258	58	70	2	0	0	64			As Expected	As Expected
502548	16	FMC SHELTON	1872 N 13TH LOOP RD		SHELTON	WA	98584	3604322601	N	Y	RENAL CARE GROUP INC.	1	10JAN2006	6	Y	N	N	19	89	001	98	99	15	0	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	MASON	01Jul2011-30Jun2012	215	001	82	87	89	0	201		82	78	0	254		92	79	233	001	85	67	58	001	7	9	13	01Jan2008-31Dec2011		1.07000000	1.66000000	0.66000000	01Jan2011-31Dec2011		001	0.78000000	1.90000000	0.33000000		1	68	0	44	5139	250																								117	23	39	2	0	0	37			As Expected	As Expected
502549	16	OLYMPIC PENINSULA KIDNEY CENTER - NORTH	19472 POWDER  HILL PL STE 100		POULSBO	WA	98370	3605989712	N	Y	REGIONAL-OLYMPIC PENINSULA	2	19JUN2006	8	Y	N	N	26	96	001	98	99	26	0	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	KITSAP	01Jul2011-30Jun2012	298	001	88	87	89	0	201		82	78	0	254		92	79	309	001	68	67	58	001	23	9	13	01Jan2008-31Dec2011		0.92000000	1.32000000	0.62000000	01Jan2011-31Dec2011		001	0.81000000	1.65000000	0.41000000		1	68	0	44	5139	250																								192	38	47	2	0	0	46			As Expected	As Expected
502550	16	VANCOUVER DIALYSIS CENTER	9120 NE VANCOUVER MALL DR SUITE 160		VANCOUVER	WA	98682	3608915777	N	Y	DAVITA	1	26APR2007	12	Y	Y	N	35	100	001	98	99	35	20	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	CLARK	01Jul2011-30Jun2012	403	001	89	87	89	22	199		82	78	0	254		92	79	460	001	63	67	58	001	14	9	13	01Jan2008-31Dec2011		0.93000000	1.35000000	0.61000000	01Jan2011-31Dec2011		001	1.17000000	1.95000000	0.72000000		1	68	0	44	5139	250																								246	72	76	2	0	3	69			As Expected	As Expected
502551	16	TACOMA DIALYSIS CENTER	3401 S 19TH ST		TACOMA	WA	98405	2535731600	Y	Y	DAVITA	1	26SEP2007	10	Y	Y	Y	50	100	001	98	99	59	10	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	PIERCE	01Jul2011-30Jun2012	602	001	90	87	89	15	199		82	78	0	254		92	79	721	001	69	67	58	001	12	9	13	01Jan2008-31Dec2011		1.13000000	1.60000000	0.78000000	01Jan2011-31Dec2011		001	0.87000000	1.54000000	0.50000000		1	68	0	44	5139	250																								289	86	99	2	0	4	85			As Expected	As Expected
502552	16	ELLENSBURG DIALYSIS CENTER	2101 W DOLAR WAY RD STE 1		ELLENSBURG	WA	98926	5099252333	N	Y	DAVITA	1	18APR2008	5	Y	Y	N	11	100	001	98	99	12	25	001	8	001	8	6	1	1	2	001	440	4397	550	9	57	2	KITTITAS	01Jul2011-30Jun2012	131	001	92	87	89	0	201		82	78	0	254		92	79	145	001	62	67	58	001	9	9	13	01Jan2008-31Dec2011		1.35000000	2.67000000	0.58000000	01Jan2011-31Dec2011		001	0.71000000	2.51000000	0.21000000		1	68	0	44	5139	250																								52	13	23	2	0	0	22			As Expected	As Expected
502553	16	NKC KENT KIDNEY CENTER	25316 74TH AVE S STE 101		KENT	WA	98032	2538506810	Y	Y	NORTHWEST KIDNEY CENTERS	2	16DEC2008	18	Y	Y	Y	72	97	001	98	99	70	6	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	KING	01Jul2011-30Jun2012	805	001	89	87	89	0	201		82	78	0	254		92	79	857	001	59	67	58	001	8	9	13	01Jan2008-31Dec2011		1.14000000	1.53000000	0.83000000	01Jan2011-31Dec2011		001	0.98000000	1.55000000	0.63000000		1	68	0	44	5139	250																								299	103	145	2	0	0	136			As Expected	As Expected
502554	16	GRAHAM DIALYSIS CENTER	10219 196TH ST CT E STE C		GRAHAM	WA	98338	2538755382	N	Y	DAVITA	1	05MAR2009	8	Y	N	N	27	96	001	98	99	24	4	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	PIERCE	01Jul2011-30Jun2012	292	001	82	87	89	0	201		82	78	0	254		92	79	319	001	79	67	58	001	5	9	13	01Jan2008-31Dec2011		1.07000000	1.65000000	0.65000000	01Jan2011-31Dec2011		001	0.68000000	1.44000000	0.33000000		1	68	0	44	5139	250																								125	39	58	2	0	0	52			As Expected	As Expected
502555	16	OLYMPIA DIALYSIS CENTER	335 COOPER POINT RD NW		OLYMPIA	WA	98502	3603576198	Y	Y	DAVITA	1	05MAY2009	6	Y	Y	Y	16	94	001	98	99	24	13	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	THURSTON	01Jul2011-30Jun2012	187	001	83	87	89	88	001	92	82	78	0	254		92	79	266	001	79	67	58	001	5	9	13	01Jan2008-31Dec2011		0.89000000	1.55000000	0.46000000	01Jan2011-31Dec2011		001	1.06000000	2.01000000	0.57000000		1	68	0	44	5139	250																								125	45	46	2	0	12	38			As Expected	As Expected
502556	16	NKC BROADWAY KIDNEY CENTER	700 BROADWAY		SEATTLE	WA	98122	2062922705	Y	Y	NORTHWEST KIDNEY CENTERS	2	05JUN2009	15	Y	N	N	37	95	001	98	99	33	15	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	KING	01Jul2011-30Jun2012	399	001	80	87	89	0	201		82	78	0	254		92	79	472	001	60	67	58	001	2	9	13	01Jan2008-31Dec2011		1.39000000	2.22000000	0.81000000	01Jan2011-31Dec2011		001	1.02000000	1.88000000	0.57000000		1	68	0	44	5139	250																								153	54	96	2	0	0	85			As Expected	As Expected
502557	16	FMC COLVILLE	147 GARDEN HOMES DR		COLVILLE	WA	99114	5096843979	Y	Y	FRESENIUS MEDICAL CARE (FMC)	1	22JUN2009	10	Y	N	Y	21	100	001	98	99	22	0	001	5	001	8	6	1	1	2	001	440	4397	550	9	57	2	STEVENS	01Jul2011-30Jun2012	248	001	91	87	89	0	257		82	78	0	254		92	79	266	001	65	67	58	001	2	9	13	01Jan2008-31Dec2011		0.70000000	1.37000000	0.30000000	01Jan2011-31Dec2011		001	0.42000000	1.24000000	0.15000000		1	68	0	44	5139	250																								82	27	34	2	0	0	32			As Expected	As Expected
502558	16	FMC LEAH LAYNE DIALYSIS CENTER	530 S 1ST AVE		OTHELLO	WA	99344	5094883999	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	22JUL2009	8	Y	Y	Y	11	100	001	98	99			199		199	8	6	1	1	2	001	440	4397	550	9	57	2	ADAMS	01Jul2011-30Jun2012	132	001	80	87	89	20	199		82	78	0	254		92	79	138	001	56	67	58	001	16	9	13	01Jan2008-31Dec2011		0.71000000	1.83000000	0.19000000	01Jan2011-31Dec2011		001	0.48000000	1.70000000	0.14000000		1	68	0	44	5139	250																								48	15	17	2	0	4	16			As Expected	As Expected
502559	16	CHINOOK KIDNEY CENTER	1315 AARON DR		RICHLAND	WA	99352	5099434598	Y	Y	DAVITA	1	20NOV2009	19	Y	Y	Y	36	100	001	98	99	35	11	001	0	001	8	6	1	1	1	001	440	4397	550	9	57	2	BENTON	01Jul2011-30Jun2012	427	001	75	87	89	0	201		82	78	0	254		92	79	456	001	65	67	58	001	11	9	13	01Jan2008-31Dec2011		0.34000000	0.87000000	0.09000000	01Jan2011-31Dec2011		001	1.02000000	1.94000000	0.54000000		1	68	0	44	5139	250																								75	40	93	2	0	0	88			Better than Expected	As Expected
502560	16	EVERETT DIALYSIS CENTER	8130 EVERGREEN WAY STE C		EVERETT	WA	98203	4253536036	N	Y	DAVITA	1	23NOV2009	21	Y	Y	Y	23	100	001	98	99	36	11	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	SNOHOMISH	01Jul2011-30Jun2012	265	001	83	87	89	52	199		82	78	0	254		92	79	374	001	68	67	58	001	17	9	13	01Jan2008-31Dec2011		0.57000000	1.33000000	0.19000000	01Jan2011-31Dec2011		001	0.56000000	1.35000000	0.24000000		1	68	0	44	5139	250																								100	43	70	2	0	7	60			As Expected	As Expected
502561	16	MILL CREEK DIALYSIS CENTER	18001 BOTHELL EVERETT HWY STE 112		BOTHELL	WA	98012	4254815258	N	Y	DAVITA	1	15DEC2009	9	Y	Y	Y			199	98	99	17	6	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	SNOHOMISH	01Jul2011-30Jun2012	142	001	82	87	89	79	199		82	78	0	254		92	79	163	001	77	67	58	001	8	9	13	01Jan2008-31Dec2011		0.94000000	1.73000000	0.45000000	01Jan2011-31Dec2011		001	0.99000000	2.11000000	0.48000000		1	68	0	44	5139	250																								66	27	38	2	0	8	33			As Expected	As Expected
502562	16	SEAVIEW DIALYSIS CENTER	101 18TH ST S		LONG BEACH	WA	98631	3606423442	N	Y	DAVITA	1	15DEC2009	10	Y	Y	Y	11	100	001	98	99			199		199	8	6	1	1	2	001	440	4397	550	9	57	2	PACIFIC	01Jul2011-30Jun2012	134	001	99	87	89	0	201		82	78	0	254		92	79	143	001	69	67	58	001	10	9	13	01Jan2008-31Dec2011		0.58000000	1.70000000	0.12000000	01Jan2011-31Dec2011		001	0.91000000	2.55000000	0.34000000		1	68	0	44	5139	250																								34	14	29	2	0	0	25			As Expected	As Expected
502563	16	FMC LONGVIEW	5616 OCEAN BEACH HWY STE 260		LONGVIEW	WA	98632	3604252460	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	18DEC2009	6	Y	N	N			199	98	99			199		199	8	6	1	1		199	440	4397	550	9	57	2	COWLITZ	01Jul2011-30Jun2012	52	001	75	87	89	0	201		82	78	0	254		92	79	54	001	70	67	58	001	22	9	13	01Jan2008-31Dec2011					01Jan2011-31Dec2011		199					1	68	0	44	5139	250																								18	7	14		0	0	13			Not Available	Not Available
502564	16	WHIDBEY ISLAND DIALYSIS CENTER	32650 STATE ROUTE 20 BLDG E		OAK HARBOR	WA	98277	3606758125	N	Y	DAVITA	1	17MAY2010	5	Y	Y	N	15	100	001	98	99	14	0	001	0	001	8	6	1	1	2	001	440	4397	550	9	57	2	ISLAND	01Jul2011-30Jun2012	162	001	80	87	89	12	199		82	78	0	254		92	79	180	001	62	67	58	001	13	9	13	01Jan2008-31Dec2011		0.57000000	1.46000000	0.15000000	01Jan2011-31Dec2011		001	0.34000000	1.34000000	0.09000000		1	68	0	44	5139	250																								46	20	26	2	0	2	24			As Expected	As Expected
