"Provider Number","Network","Facility Name","Address Line 1","Address Line 2","City","STATE","Zip","County","Phone Number","Profit or Non-Profit?","Chain Owned?","Chain Organization","Late Shift?","# of Dialysis Stations","Offers In-Center Hemodialysis","Offers In-Cener Peritoneal Dialysis","Offers Home Hemodialysis Training","Certification Date","Claims Date","Mineral and Bone Disorder Date","STrR Date","Percentage of Medicare patients with Hgb<10 g/dL","Hgb <10 Data Availability Code","Percentage of Medicare patients with Hgb>12 g/dL","Hgb >12 Data Availability Code","Number of dialysis patients with Hgb data","Lists the facility’s Standardized Transfusion Ratio (FACILITY)","Lists the upper confident limit (97.5%) for Standardized Transfusion Ratio (STRr)","Lists the lower confident limit (2.5%) for Standardized Transfusion Ratio (STRr)","Patient Transfusion data availability Code","Patient transfusion category text","Lists the number of patients included in the facility’s transfusion summary (FACILITY)","Percentage of HD patients with URR>=65%","URR Data Availability Code","Percent of Adult HD patients with Kt/V >= 1.2","Adult HD Kt/V Data Availability Code","Percentage of Adult PD PTS with Kt/V >= 1.7","Adult PD Kt/V Data Availability Code","Percentage of Pediatric HD patients with Kt/V >= 1.2","Pediatric HD Kt/V Data Availability Code","Lists the number of heomodialysis patients included in the URR greater than or equal 65 percent summary (FACILITY)","Number of Adult HD patients with Kt/V data","Number of Adult HD patient-months with Kt/V data","Number of Adult PD patients with Kt/V data","Number of Adult PD patient-months with Kt/V data","Number of Pediatric HD patients with Kt/V data","Number of Pediatric HD patient-months with Kt/V data","Percentage of patients with arteriovenous fistulae in place","Arteriovenous fistulae in place Data Availability Code","Percentage of patients with vascular catheter in use for 90 days or longer","Vascular catheter Data Availability Code","Number of Adult patients included in arterial venous fistula and catheter summaries","Number of Adult patient-months included in arterial venous fistula and catheter summaries","Hypercalcemia Data Availability Code","Lists the number of patients included in the facility’s hypercalcemia summary (FACILITY)","Lists the number of patient-months included in the facility’s hypercalcemia summary (FACILITY)","Lists the percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL) (FACILITY)","Lists the number of patients included in the facility’s serum phosphorus summary (FACILITY)","Lists the number of patient-months included in the facility’s serum phosphorus summary (FACILITY)","Serum phosphorus Data Availability Code","Lists the percentage of Adult patients with serum phosphorus less than 3.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL (FACILITY)","SMR Date","SHR Date","SHR: Upper Confidence Limit (95%)","SMR: Upper Confidence Limit (95%)","SHR: Lower Confidence Limit (5%)","SMR: Lower Confidence Limit (5%)","Patient hospitalization category text","Patient hospitalization Data Availability Code","Patient survival category text","Patient survival Data Availability Code","Number of patients included in hospitalization summary","Number of patients included in survival summary","Standardized Hospitalization Ratio","Standardized Mortality Ratio"
"672564","14","FRESENIUS MEDICAL CARE KIEST STATION","5148 SOUTH LANCASTER, SUITE B","","DALLAS","TX","75241","DALLAS","(214) 371-2618","Profit","Yes","FRESENIUS MEDICAL CARE","0","20","1","0","0","2007-03-26 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","10","001","0","001","69","0.82","1.85","0.39","001","As Expected","88","97","001","90","001","","257","","199","75","90","764","0","0","1","5","56","001","4","001","93","816","001","123","1156","3","126","1201","001","12","29","26","21","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.55","1.41","0.53","0.79","As Expected","001","As Expected","001","103","459","0.88","1.06"
"672565","14","FRESENIUS MEDICAL CARE LAMPASAS","1202 CENTRAL TEXAS EXPRESSWAY","","LAMPASAS","TX","76550","LAMPASAS","(512) 556-4101","Profit","Yes","FRESENIUS MEDICAL CARE","0","12","1","0","0","2007-04-09 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","16","001","0","001","31","1.23","3.07","0.54","001","As Expected","38","100","001","86","001","","257","","254","33","50","398","0","0","0","0","76","001","1","001","54","421","001","39","356","2","39","365","001","10","26","24","26","15","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.19","1.07","0.69","0.39","As Expected","001","As Expected","001","39","168","1.21","0.67"
"672566","14","US RENAL CARE LAREDO SOUTH DIALYSIS","4602 BENCHA ROAD","","LAREDO","TX","78041","WEBB","(956) 753-2121","Profit","Yes","US RENAL CARE, INC.","0","24","1","1","1","2007-05-03 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","6","001","3","001","67","0.64","1.56","0.29","001","As Expected","77","100","001","96","001","","199","","254","57","76","636","10","91","0","0","65","001","6","001","84","716","001","96","857","0","93","873","001","10","26","30","21","13","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.21","1.47","0.41","0.74","As Expected","001","As Expected","001","86","324","0.69","1.06"
"672567","14","WOODVILLE DIALYSIS CENTER","712  W. BLUFF ST.","","WOODVILLE","TX","75979","TYLER","(409) 331-1500","Profit","Yes","AMERICAN RENAL ASSOCIATES","0","10","1","0","0","2007-05-02 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","38","001","0","001","24","1.64","4.2","0.7","001","As Expected","27","100","001","99","001","","257","","254","25","31","289","0","0","0","0","65","001","13","001","33","298","001","30","263","6","30","271","001","6","26","31","24","13","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.59","2.04","0.36","0.77","As Expected","001","As Expected","001","29","120","0.73","1.29"
"672568","14","FRESENIUS MEDICAL CARE  FT WORTH PARKWAY","6551 HARRIS PARKWAY","SUITE 115 A","FORT WORTH","TX","76132","TARRANT","(817) 292-5512","Profit","Yes","FRESENIUS MEDICAL CARE","0","24","1","1","0","2007-05-25 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","10","001","0","001","62","0.64","1.76","0.26","001","As Expected","98","100","001","81","001","83","001","","254","48","94","570","43","345","0","0","45","001","15","001","99","641","001","151","1144","2","157","1211","001","9","26","28","25","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.46","1.22","0.52","0.63","As Expected","001","As Expected","001","112","362","0.86","0.89"
"672570","14","RENAL CARE GROUP OF NACOGDOCHES","3226 UNIVERSITY DRIVE, SUITE 100","","NACOGDOCHES","TX","75965","NACOGDOCHES","(936) 559-0031","Profit","Yes","FRESENIUS MEDICAL CARE","0","16","1","1","0","2007-05-15 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","13","001","0","001","24","0.89","3.55","0.26","001","As Expected","36","100","001","80","001","","199","","254","21","37","254","5","17","0","0","56","001","10","001","37","272","001","39","313","7","40","341","001","6","16","25","32","21","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.54","1.76","0.37","0.83","As Expected","001","As Expected","001","40","231","0.73","1.23"
"672571","14","FMC SUNNYSIDE","8340 COFFEE","","HOUSTON","TX","77033","HARRIS","(713) 731-7027","Profit","Yes","FRESENIUS MEDICAL CARE","0","25","1","0","0","2007-06-12 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","7","001","0","001","41","0.7","2.23","0.25","001","As Expected","48","100","001","91","001","","257","","254","45","55","476","0","0","0","0","73","001","2","001","56","482","001","61","480","2","61","504","001","10","28","37","17","8","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.67","1.59","0.48","0.71","As Expected","001","As Expected","001","51","227","0.88","1.08"
"672572","14","WHARTON KIDNEY CENTER","103 WEST AHL DAG STREET","","WHARTON","TX","77488","WHARTON","(979) 282-8484","Profit","Yes","INDEPENDENT","0","25","1","0","0","2007-06-27 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","16","001","0","001","57","1.23","2.39","0.68","001","As Expected","72","95","001","95","001","","257","","254","64","81","729","0","0","0","0","62","001","14","001","83","756","201","0","0","","84","844","001","10","27","28","26","9","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.25","1.41","0.41","0.86","As Expected","001","As Expected","001","76","452","0.7","1.11"
"672573","14","FRESENIUS MEDICAL CARE HORIZON DIALYSIS","12245 ROJAS DRIVE","","EL PASO","TX","79936","EL PASO","(915) 872-0270","Profit","Yes","FRESENIUS MEDICAL CARE","0","24","1","0","0","2007-09-10 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","5","001","0","001","37","0.56","1.9","0.19","001","As Expected","53","100","001","95","001","","257","","254","41","64","471","0","0","0","0","81","001","7","001","66","489","001","69","640","8","72","659","001","10","35","31","18","5","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2","1.1","0.72","0.44","As Expected","001","As Expected","001","58","252","1.18","0.71"
"672574","14","FRESENIUS MEDICAL CARE ROWLETT","3801 LAKEVIEW PARKWAY, SUITE 100","","ROWLETT","TX","75088","DALLAS","(214) 703-6951","Profit","Yes","FRESENIUS MEDICAL CARE","0","12","1","0","0","2007-10-17 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","6","001","0","001","36","0.17","2.24","0.02","001","As Expected","49","100","001","84","001","","257","","254","40","64","494","0","0","0","0","58","001","5","001","66","529","001","73","583","4","76","622","001","7","20","25","24","24","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.52","1.53","0.35","0.6","As Expected","001","As Expected","001","53","228","0.71","0.99"
"672575","14","RRC WEST FORT WORTH","5601 LOCKE AVENUE","SUITE 101","FORT WORTH","TX","76107","TARRANT","(817) 886-3200","Profit","Yes","RELIANT RENAL CARE","0","18","1","1","0","2007-10-05 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","0","001","0","001","32","0.59","2.14","0.18","001","As Expected","43","100","001","98","001","","201","","254","37","45","426","0","0","0","0","72","001","4","001","47","443","001","53","486","0","56","545","001","11","23","22","13","31","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.26","0.96","0.26","0.4","As Expected","001","Better than Expected","001","49","247","0.55","0.63"
"672576","14","FRESENIUS MEDICAL CARE OF CEDAR PARK","1201 NORTH LAKELINE BLVD.","SUITE 100","CEDAR PARK","TX","78613","WILLIAMSON","(512) 259-1329","Profit","Yes","FRESENIUS MEDICAL CARE","0","17","1","1","0","2007-11-05 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","8","001","0","001","26","0.21","2.73","0.02","001","As Expected","36","100","001","87","001","","201","","254","30","54","337","0","0","0","0","59","001","2","001","58","362","001","50","414","2","56","438","001","4","33","30","23","10","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.49","1.51","0.24","0.65","As Expected","001","As Expected","001","46","170","0.57","1.01"
"672577","14","RSA SCHERTZ","5000 BAPTIST HEALTH DR","SUITE 124","SHERTZ","TX","78154","GUADALUPE","(210) 659-6070","Profit","Yes","US RENAL CARE, INC.","0","16","1","0","1","2007-11-08 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","13","001","3","001","39","1.24","2.69","0.61","001","As Expected","63","100","001","94","001","","257","","254","42","58","487","0","0","0","0","79","001","6","001","63","525","001","55","405","1","63","543","001","9","28","20","25","18","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.6","1.49","0.54","0.73","As Expected","001","As Expected","001","67","247","0.91","1.06"
"672578","14","BOERNE DIALYSIS CENTER","1369 MAIN STREET","","BOERNE","TX","78006","KENDALL","(830) 249-1491","Profit","Yes","DAVITA","0","12","1","0","0","2008-01-09 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","0","001","0","001","11","1.47","5.82","0.42","001","As Expected","22","100","001","95","001","","257","","254","14","30","168","0","0","0","0","81","001","3","001","31","180","001","26","183","0","27","202","001","7","37","47","6","2","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.59","1.78","0.54","0.65","As Expected","001","As Expected","001","25","104","1.14","1.11"
"672579","14","MID CITIES DIALYSIS CENTER","117 EAST HARWOOD ROAD","","HURST","TX","76054","TARRANT","(817) 656-2843","Profit","Yes","DAVITA","1","12","1","0","1","2008-01-07 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","12","001","0","001","26","0.84","3.74","0.22","001","As Expected","36","100","001","86","001","","257","","254","28","66","332","0","0","0","0","49","001","20","001","66","346","001","44","342","2","44","351","001","9","30","40","9","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.43","1.13","0.74","0.47","As Expected","001","As Expected","001","42","181","1.31","0.75"
"672580","14","LAKE CLIFF DIALYSIS CENTER","805 N. BECKLEY AVENUE","","DALLAS","TX","75203","DALLAS","(214) 942-7727","Profit","Yes","DAVITA","1","20","1","0","0","2008-01-04 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","6","001","0","001","31","0.87","2.75","0.31","001","As Expected","40","97","001","92","001","","257","","254","34","70","407","0","0","0","0","65","001","4","001","70","417","001","38","359","1","38","359","001","18","29","38","8","8","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.65","1.33","0.37","0.45","As Expected","001","As Expected","001","43","202","0.76","0.81"
"672581","14","THE WOODLANDS DIALYSIS CENTER","9301 PINECROFT DR","SUITE 130","THE WOODLANDS","TX","77380","MONTGOMERY","(281) 292-6788","Profit","Yes","DAVITA","0","16","1","0","0","2008-01-16 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","8","001","0","001","62","1.68","3.3","0.91","001","As Expected","81","98","001","91","001","","199","","254","53","95","639","10","28","0","0","72","001","8","001","103","725","001","118","966","2","121","1012","001","9","30","44","9","8","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.37","1.46","1.03","0.82","Worse than Expected","001","As Expected","001","96","423","1.54","1.1"
"672583","14","MED CENTER AT HOME","7580 FANNIN STREET, SUITE 230","","HOUSTON","TX","77054","HARRIS","(713) 790-0150","Profit","Yes","DAVITA","0","4","1","0","1","2007-10-10 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","5","001","0","001","21","1.03","3.48","0.35","001","As Expected","32","","199","","199","","257","","254","3","7","25","0","0","0","0","82","001","1","001","32","314","001","39","378","2","1","11","199","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.34","1.37","0.13","0.46","As Expected","001","As Expected","001","34","176","0.4","0.83"
"672584","14","FRESENIUS MEDICAL CARE FALFURRIAS","720 NORTH SAINT MARYS STREET","","FALFURRIAS","TX","78355","BROOKS","(361) 325-3528","Profit","Yes","FRESENIUS MEDICAL CARE","0","16","1","0","0","2008-02-06 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","4","001","0","001","28","0.8","2.92","0.25","001","As Expected","32","97","001","82","001","","257","","254","31","45","350","0","0","0","0","65","001","23","001","46","362","001","50","382","0","50","398","001","9","26","25","22","18","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.89","1.6","0.5","0.63","As Expected","001","As Expected","001","35","167","0.95","1.04"
"672585","14","DIALYSIS COTTAGE","1902 HOSPTIAL BLVD, SUITE D","","GAINESVILLE","TX","76240","COOKE","(940) 612-1642","Profit","Yes","DAVITA","0","12","1","0","0","2007-08-31 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","21","001","0","001","33","0.94","2.35","0.42","001","As Expected","46","97","001","96","001","","257","","254","38","48","379","0","0","0","0","70","001","2","001","50","406","201","0","0","","40","93","001","15","46","19","16","3","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.16","1.03","0.26","0.47","As Expected","001","As Expected","001","49","220","0.54","0.71"
"672586","14","FRESENIUS MEDICAL CARE SARATOGA","6017  PARKWAY DRIVE","","CORPUS CHRISTI","TX","78414","NUECES","(361) 986-1567","Profit","Yes","FRESENIUS MEDICAL CARE","0","16","1","0","0","2008-02-20 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","14","001","3","001","37","1.38","3.34","0.62","001","As Expected","58","100","001","88","001","","257","","254","37","69","433","0","0","0","0","69","001","9","001","69","465","001","80","647","1","83","684","001","6","27","29","24","13","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.68","1.17","0.49","0.55","As Expected","001","As Expected","001","67","338","0.89","0.82"
"672587","14","FRESENIUS MEDICAL CARE NORTH GARLAND","530 CLARA BARTON BLVD. #105","","GARLAND","TX","75042","DALLAS","(214) 703-0564","Profit","Yes","FRESENIUS MEDICAL CARE","0","20","1","0","0","2008-03-03 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","10","001","0","001","71","0.85","1.92","0.41","001","As Expected","93","100","001","93","001","","257","","254","74","97","853","0","0","0","0","63","001","8","001","99","901","001","110","1009","3","112","1060","001","11","28","27","23","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.71","1.38","0.63","0.76","As Expected","001","As Expected","001","108","413","1.01","1.04"
"672588","14","DIALYSIS SERVICES OF WEST TEXAS","500 WEST 5TH STREET","","DENVER CITY","TX","79323","YOAKUM","(806) 592-2090","Non-Profit","No","INDEPENDENT","0","12","1","0","0","2008-01-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","0","001","0","001","14","0.65","3.31","0.15","001","As Expected","23","100","001","93","001","","257","","254","16","24","193","0","0","0","0","73","001","5","001","25","204","001","22","195","0","22","212","001","3","23","35","32","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.61","1.35","0.28","0.48","As Expected","001","As Expected","001","25","109","0.65","0.83"
"672589","14","LIBERTY DIALYSIS MESQUITE","3330 NORTH GALLOWAY AVENUE  #160","","MESQUITE","TX","75150","DALLAS","(214) 989-4110","Profit","Yes","LIBERTY DIALYSIS HAWAII","0","20","1","1","1","2008-03-24 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","33","001","0","001","49","1.01","2.67","0.42","001","As Expected","55","100","001","93","001","","199","","254","49","76","590","7","39","0","0","52","001","9","001","77","638","001","65","221","2","83","658","001","9","30","37","18","6","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.7","1.64","0.54","0.83","As Expected","001","As Expected","001","71","297","0.94","1.18"
"672590","14","HOPE KIDNEY CLINIC","2309 EAST SAUNDERS STREET, SUITE 200","","LAREDO","TX","78041","WEBB","(956) 242-4810","Profit","Yes","FRESENIUS MEDICAL CARE","0","20","1","0","0","2008-04-04 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","6","001","0","001","99","1.03","1.81","0.61","001","As Expected","112","99","001","93","001","","257","","254","106","124","1167","0","0","0","0","62","001","4","001","130","1236","001","125","1219","2","127","1254","001","6","22","26","27","18","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.28","1.28","0.53","0.82","As Expected","001","As Expected","001","126","663","0.8","1.03"
"672591","14","CEDAR PARK DIALYSIS CENTER","1720 E WHITESTONE BLVD","","CEDAR PARK","TX","78613","WILLIAMSON","(512) 528-8478","Profit","Yes","DAVITA","0","12","1","1","0","2008-04-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","8","001","0","001","40","0.82","2.25","0.33","001","As Expected","57","100","001","93","001","89","001","","254","33","61","410","16","115","0","0","70","001","3","001","63","438","001","80","703","1","79","731","001","7","31","36","15","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.68","1.21","0.51","0.54","As Expected","001","As Expected","001","65","272","0.91","0.82"
"672592","14","FIRST COLONY DIALYSIS","1447 HWY 6 SUITE #140","","SUGAR LAND","TX","77478","FORT BEND","(281) 494-1465","Profit","Yes","DAVITA","0","13","1","0","0","2008-05-29 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","2","001","4","001","53","1.03","2.5","0.47","001","As Expected","70","100","001","93","001","","257","","254","54","90","567","0","0","0","0","62","001","15","001","96","616","001","85","691","0","87","711","001","15","28","40","9","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.71","1.44","0.6","0.76","As Expected","001","As Expected","001","76","362","0.99","1.06"
"672593","14","RSA SOUTH PLAINS, LLP","3801 21ST STREET","SUITE 100","LUBBOCK","TX","79410","LUBBOCK","(806) 771-9933","Profit","Yes","US RENAL CARE, INC.","0","28","1","1","0","2008-09-29 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","20","001","0","001","87","1.21","2.01","0.77","001","As Expected","159","100","001","94","001","84","001","","254","90","125","979","41","392","0","0","38","001","17","001","136","1073","001","197","1813","0","207","1923","001","11","30","27","22","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.52","1.38","0.71","0.87","As Expected","001","As Expected","001","181","677","1.02","1.1"
"672594","14","ANGELO KIDNEY CONNECTION","2901 SHERWOOD WAY, SUITE 100","","SAN ANGELO","TX","76901","TOM GREEN","(325) 617-2496","Profit","Yes","INDEPENDENT","0","12","1","0","1","2008-11-18 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","16","001","0","001","32","1.45","3.84","0.6","001","As Expected","30","97","001","90","001","","257","","254","32","49","347","0","0","0","0","55","001","4","001","54","417","001","49","365","0","50","377","001","12","21","31","21","14","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.01","1.69","0.63","0.59","As Expected","001","As Expected","001","41","132","1.1","1.04"
"672595","14","PORT LAVACA DIALYSIS","1300 NORTH VIRGINIA STREET","","PORT LAVACA","TX","77979","CALHOUN","(361) 552-3800","Profit","Yes","DAVITA","0","10","1","0","0","2008-10-01 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","11","001","0","001","37","0.93","2.79","0.35","001","As Expected","40","100","001","93","001","","257","","254","36","48","426","0","0","0","0","62","001","5","001","51","439","001","42","410","0","42","420","001","8","34","38","11","9","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.62","1.53","0.38","0.67","As Expected","001","As Expected","001","43","195","0.77","1.04"
"672596","14","BROWNFIELD DIALYSIS","710 EAST FELT STREET","","BROWNFIELD","TX","79316","TERRY","(806) 637-6373","Profit","Yes","DAVITA","0","8","1","0","0","2009-04-15 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","5","001","0","001","21","1.24","3.55","0.48","001","As Expected","29","100","001","96","001","","257","","254","25","32","279","0","0","0","0","73","001","3","001","33","295","001","21","215","0","22","218","001","7","31","49","10","3","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.51","2.54","0.36","1.03","As Expected","001","Worse than Expected","001","33","130","0.71","1.66"
"672597","14","MULESHOE DIALYSIS","1100 WEST AVENUE J","SUITE B","MULESHOE","TX","79347","BAILEY","(806) 272-3122","Profit","Yes","DAVITA","0","9","1","1","0","2009-04-15 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","0","001","0","001","23","2.69","6.71","1.19","001","Worse than Expected","24","100","001","96","001","95","001","","254","13","17","136","14","129","0","0","54","001","6","001","19","142","001","35","290","0","36","299","001","9","27","31","22","10","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.77","2.46","0.76","0.89","As Expected","001","As Expected","001","30","108","1.41","1.53"
"672598","14","ROCKDALE KIDNEY CENTER","300 JOSIE LANE","","ROCKDALE","TX","76567","MILAM","(512) 446-5400","Profit","Yes","FRESENIUS MEDICAL CARE","0","12","1","0","0","2009-06-22 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","0","001","0","001","23","1.49","4.26","0.58","001","As Expected","26","100","001","69","001","","257","","254","24","36","284","0","0","0","0","78","001","0","001","37","300","001","30","269","1","31","277","001","10","28","25","27","10","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.51","1.44","0.84","0.45","As Expected","001","As Expected","001","30","104","1.42","0.84"
"672599","14","HEARNE DIALYSIS CENTER","106 CEDAR STREET","","HEARNE","TX","77859","ROBERTSON","(979) 279-9632","Profit","Yes","DAVITA","0","12","1","0","0","2009-06-30 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","5","001","0","001","20","1.14","4.51","0.33","001","As Expected","23","100","001","98","001","","257","","254","21","29","251","0","0","0","0","73","001","6","001","34","269","001","29","257","0","32","276","001","8","26","51","9","6","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.86","1.67","0.37","0.49","As Expected","001","As Expected","001","25","116","0.81","0.95"
"672600","14","LIBERTY DIALYSIS - DUNCANVILLE LLC","1038 US HIGHWAY 67","","DUNCANVILLE","TX","75137","DALLAS","(214) 302-0238","Profit","Yes","LIBERTY DIALYSIS HAWAII","0","20","1","0","0","2009-07-03 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","14","001","0","001","59","1.12","2.39","0.56","001","As Expected","69","100","001","96","001","","257","","254","62","77","708","0","0","0","0","64","001","8","001","79","731","001","98","326","0","110","1024","001","11","27","27","24","10","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.36","1.45","0.45","0.65","As Expected","001","As Expected","001","76","340","0.76","0.99"
"672601","14","LIBERTY DIALYSIS BRENHAM LLC","604 MEDICAL COURTS","","BRENHAM","TX","77833","WASHINGTON","(979) 353-4440","Profit","Yes","FRESENIUS MEDICAL CARE","0","12","1","1","0","2009-06-02 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","15","001","0","001","41","0.88","2.32","0.36","001","As Expected","49","97","001","92","001","","199","","254","35","56","383","10","88","0","0","67","001","3","001","56","392","001","57","498","2","59","532","001","7","26","27","27","13","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.3","1.32","0.34","0.57","As Expected","001","As Expected","001","53","252","0.65","0.89"
"672602","14","BRAZOS DIALYSIS CENTER","1730 B.F.TERRY BOULEVARD","","ROSENBERG","TX","77471","FORT BEND","(832) 595-0003","Profit","Yes","INDEPENDENT","1","20","1","1","0","2009-07-08 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","22","001","0","001","45","2.18","4.04","1.25","001","Worse than Expected","62","96","001","88","001","","199","","254","45","57","461","5","32","0","0","66","001","10","001","59","482","201","0","0","","0","0","201","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.08","1.73","0.83","0.77","As Expected","001","As Expected","001","74","219","1.29","1.18"
"672603","14","FRESENIUS MEDICAL CARE ROCKPORT","1102 F.M. 3036","","ROCKPORT","TX","78382","ARANSAS","(361) 790-5675","Profit","Yes","FRESENIUS MEDICAL CARE","0","12","1","0","0","2009-07-24 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","11","001","0","001","18","","","","199","","5","100","001","77","001","","257","","254","17","42","176","0","0","0","0","51","001","6","001","44","186","001","34","212","1","35","214","001","7","25","32","24","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.5","1.8","0.47","0.59","As Expected","001","As Expected","001","26","103","1.05","1.07"
